z m sel_prob sel_tag
3.827471685505356991e-01 2.218359384894390729e+01 9.998598255240925825e-01 1.000000000000000000e+00
9.619840359676850028e-01 2.453090103119998133e+01 1.441627766709761005e-01 0.000000000000000000e+00
1.194400470420934113e+00 2.509914671400114372e+01 1.396410122052881182e-02 0.000000000000000000e+00
7.823452321384098962e-01 2.421301302579642112e+01 3.350444315031780862e-01 0.000000000000000000e+00
1.115534032681862353e+00 2.506976765337324764e+01 1.619616982867590205e-02 0.000000000000000000e+00
7.479439476684552890e-01 2.399543694224248114e+01 5.036407427975645446e-01 1.000000000000000000e+00
8.686277159236490686e-01 2.430647064216435282e+01 2.699575820587055697e-01 0.000000000000000000e+00
1.158376734668349783e+00 2.513554815870528358e+01 1.157057394242479685e-02 0.000000000000000000e+00
1.121478334548363875e+00 2.481927920566342394e+01 5.065262985998808531e-02 0.000000000000000000e+00
1.227362863088158562e+00 2.554027285327024188e+01 1.033108195239350541e-03 0.000000000000000000e+00
5.121395561020696263e-01 2.325130846207774482e+01 9.328531952924574711e-01 1.000000000000000000e+00
2.235853871358202127e-01 2.083741622785520420e+01 9.999999998735210616e-01 1.000000000000000000e+00
1.860672457600607288e-01 2.030293636250556943e+01 9.999999999999288347e-01 1.000000000000000000e+00
8.666863066731940179e-01 2.444911545710648682e+01 1.845312276745315616e-01 0.000000000000000000e+00
1.195417288917121290e+00 2.522258096715014020e+01 7.239355840393570975e-03 0.000000000000000000e+00
4.023355896214431127e-01 2.219608166749989309e+01 9.998456196218010739e-01 1.000000000000000000e+00
1.249474869868957061e+00 2.538500963944121480e+01 2.802648738543286454e-03 0.000000000000000000e+00
6.684158538369178171e-01 2.368727638566639726e+01 7.341612134294697167e-01 0.000000000000000000e+00
4.333099010669201334e-01 2.254371272936611703e+01 9.982076868307648843e-01 1.000000000000000000e+00
8.205146819283117843e-01 2.431693719684724186e+01 2.630813989088640614e-01 0.000000000000000000e+00
3.116016136961536898e-01 2.160035731403012349e+01 9.999992038361320557e-01 1.000000000000000000e+00
4.578205900800096373e-01 2.257895363372465170e+01 9.977590773413387293e-01 1.000000000000000000e+00
3.887261703772191268e-01 2.221388763546999101e+01 9.998230192696726526e-01 1.000000000000000000e+00
3.442612229640995558e-02 1.647839940772468381e+01 1.000000000000000000e+00 1.000000000000000000e+00
7.059738269085968909e-02 1.812201720438912034e+01 1.000000000000000000e+00 1.000000000000000000e+00
6.151960375529836877e-01 2.344775574851712818e+01 8.653093559466445983e-01 1.000000000000000000e+00
1.269440502600676535e+00 2.530585750681401080e+01 4.504465885045804904e-03 0.000000000000000000e+00
1.204047955266402070e+00 2.518337359520395680e+01 8.972593084564181240e-03 0.000000000000000000e+00
1.365501755781561855e-01 1.962272290985646706e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.122062788867265404e-01 2.312737970386848829e+01 9.595285009431053780e-01 1.000000000000000000e+00
1.150823670348501970e+00 2.515392735768231702e+01 1.050360924426225855e-02 0.000000000000000000e+00
1.125468995895112290e+00 2.509644739071595154e+01 1.415748040275763460e-02 0.000000000000000000e+00
5.391441601764552782e-01 2.303749633205036673e+01 9.728857797530505724e-01 1.000000000000000000e+00
1.237472218797667889e+00 2.534601864452136510e+01 3.550850225534363681e-03 0.000000000000000000e+00
1.911282888987408946e-02 1.516297972686476392e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.134923194227114074e+00 2.504552052753064117e+01 1.826219194112045294e-02 0.000000000000000000e+00
2.966381077247903786e-01 2.158430851250724558e+01 9.999993220604708188e-01 1.000000000000000000e+00
6.251335634472776626e-01 2.349990143538115817e+01 8.413924408715256487e-01 0.000000000000000000e+00
1.020633954774885943e+00 2.481661086196155708e+01 5.121118631810053778e-02 0.000000000000000000e+00
1.264583982589005728e+00 2.533149082224654336e+01 3.872581944584820458e-03 0.000000000000000000e+00
7.851527971773046843e-01 2.414571434748795298e+01 3.853617355386960708e-01 0.000000000000000000e+00
1.251248714641509441e+00 2.536544629163219255e+01 3.158152742906906139e-03 0.000000000000000000e+00
9.495692664406691907e-01 2.459467997017355856e+01 1.171490287722983803e-01 0.000000000000000000e+00
1.000530652124595576e+00 2.471159971743890793e+01 7.733917469916426479e-02 0.000000000000000000e+00
6.310665094866378944e-01 2.339619288672906450e+01 8.864021577989162903e-01 1.000000000000000000e+00
1.152168382912877487e+00 2.511187076231930959e+01 1.308291984483414203e-02 0.000000000000000000e+00
1.020925951966748624e+00 2.477915496752915914e+01 5.957989747911612843e-02 0.000000000000000000e+00
1.264812524497886503e+00 2.522536760565477110e+01 7.128239216827168823e-03 0.000000000000000000e+00
2.108341378863047844e-01 2.072301637058485468e+01 9.999999999719858534e-01 1.000000000000000000e+00
2.897899315289276245e-02 1.619245145247538886e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.169007197485288252e+00 2.515431760357603608e+01 1.048191627103314295e-02 0.000000000000000000e+00
2.118843920040154316e-01 2.078555895429929734e+01 9.999999999357270797e-01 1.000000000000000000e+00
6.318449958532572630e-01 2.352989618862770627e+01 8.264444637391801241e-01 1.000000000000000000e+00
7.838886028690996710e-01 2.410188729602644742e+01 4.192648244185151474e-01 1.000000000000000000e+00
6.239604968384788730e-01 2.346487912419653554e+01 8.577447472080970137e-01 1.000000000000000000e+00
1.273057833393924643e+00 2.531768899774244375e+01 4.202181652683639052e-03 0.000000000000000000e+00
1.229806450882953595e+00 2.519759468620186027e+01 8.305891560011727237e-03 0.000000000000000000e+00
5.555548289987366495e-02 1.744537207036361792e+01 1.000000000000000000e+00 1.000000000000000000e+00
2.612529162710750530e-01 2.128845085122959446e+01 9.999999707126201454e-01 1.000000000000000000e+00
1.009631609465547974e+00 2.489026295913711095e+01 3.749496576462686692e-02 0.000000000000000000e+00
7.712042624089754383e-02 1.838414560871923342e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.193649716758068635e+00 2.531413050744300364e+01 4.291131781450361130e-03 0.000000000000000000e+00
5.640759022648813570e-01 2.322226325116056955e+01 9.400833291764252309e-01 1.000000000000000000e+00
7.608312966029417979e-01 2.424869750306847394e+01 3.094552632409330872e-01 0.000000000000000000e+00
1.269733744750301430e+00 2.536952361142500223e+01 3.080876114970575782e-03 0.000000000000000000e+00
8.356011441632891223e-01 2.434209472358684323e+01 2.469277725378278276e-01 1.000000000000000000e+00
5.408104040932308898e-01 2.309384556006439126e+01 9.650307583753789942e-01 1.000000000000000000e+00
1.274872499364514855e+00 2.549075696573121519e+01 1.434134980411870932e-03 0.000000000000000000e+00
1.580492104155863942e-01 2.011534439668815466e+01 9.999999999999960032e-01 1.000000000000000000e+00
6.612757338665409268e-01 2.355643532752313263e+01 8.124953666442744638e-01 1.000000000000000000e+00
9.485689136310804237e-01 2.467380854291673842e+01 8.889078616080781092e-02 1.000000000000000000e+00
1.161357495597920231e+00 2.516700854978180146e+01 9.797413283145641957e-03 0.000000000000000000e+00
4.000737177228639307e-01 2.229050896567566298e+01 9.996857206577214328e-01 1.000000000000000000e+00
5.479092229311792739e-01 2.317556651669099566e+01 9.504125540409358308e-01 1.000000000000000000e+00
7.534888576331288945e-02 1.831052497056829864e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.223950139481126076e-01 2.309798682708476392e+01 9.643864115436358020e-01 1.000000000000000000e+00
8.254133801734180320e-01 2.430795768820217617e+01 2.689751863025131029e-01 0.000000000000000000e+00
3.101872633099076459e-01 2.180978190548805529e+01 9.999940779012679304e-01 1.000000000000000000e+00
9.631343235020892735e-01 2.451004366987452343e+01 1.538435202500911814e-01 0.000000000000000000e+00
1.063801526445343981e+00 2.479578656818991433e+01 5.574032505811337551e-02 0.000000000000000000e+00
1.020210371890856837e+00 2.471180213917482504e+01 7.728052833657730880e-02 0.000000000000000000e+00
7.255163659234347140e-01 2.392227560961631383e+01 5.617662349880886419e-01 1.000000000000000000e+00
1.274257229412329995e+00 2.526181849935362678e+01 5.807389706192545020e-03 0.000000000000000000e+00
9.320763104426053047e-01 2.454242155236642375e+01 1.389955753058125798e-01 1.000000000000000000e+00
5.259586408375371835e-01 2.297876031206743974e+01 9.794479984102730796e-01 1.000000000000000000e+00
1.443901169177008725e-02 1.469972284825580111e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.080861612370755509e-01 2.417168578633773279e+01 3.656594713318190859e-01 1.000000000000000000e+00
1.084346453685705924e+00 2.496516626098327762e+01 2.678282494432843511e-02 0.000000000000000000e+00
7.516138145665225423e-01 2.393820263639138446e+01 5.491819162264428567e-01 1.000000000000000000e+00
9.343550333081851456e-02 1.896959412588837779e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.257960843350374169e+00 2.541483187231014540e+01 2.329847440266030571e-03 0.000000000000000000e+00
1.135616424381581613e+00 2.494581913374235072e+01 2.926959678638777623e-02 0.000000000000000000e+00
8.482978959037865696e-01 2.439131366356091846e+01 2.169229946478531956e-01 1.000000000000000000e+00
1.298832356556183232e+00 2.540894683075898541e+01 2.416990828214728507e-03 0.000000000000000000e+00
5.799002187850368362e-01 2.346085696124818298e+01 8.595469458521372008e-01 1.000000000000000000e+00
1.100622199754913932e+00 2.492711024313042145e+01 3.185381117865188072e-02 0.000000000000000000e+00
1.125300355841370781e+00 2.509020004439883067e+01 1.461390878594779306e-02 0.000000000000000000e+00
5.787273247940682985e-02 1.765102904983079313e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.298065024663010547e+00 2.531732334509488069e+01 4.211245082258830569e-03 0.000000000000000000e+00
9.397833951806517927e-01 2.446342228506565064e+01 1.770036200562208339e-01 0.000000000000000000e+00
1.238374018256870102e+00 2.537174491077520955e+01 3.039496637452729095e-03 0.000000000000000000e+00
9.335378225666386420e-01 2.447953710267259098e+01 1.687606819780980150e-01 0.000000000000000000e+00
7.363876621192797511e-01 2.383464490326118224e+01 6.295682990556104031e-01 1.000000000000000000e+00
1.270331514866543277e+00 2.537096985237892710e+01 3.053877603657732722e-03 0.000000000000000000e+00
6.485098362989363263e-01 2.347379506062019061e+01 8.536942308695936177e-01 1.000000000000000000e+00
1.173327645307812972e+00 2.514273675098528216e+01 1.114253922115461537e-02 0.000000000000000000e+00
3.909519856552337025e-01 2.228459173502559665e+01 9.996991162735897607e-01 1.000000000000000000e+00
1.057927696581520305e+00 2.497386287916336300e+01 2.572389314161924873e-02 0.000000000000000000e+00
1.168077650991425909e-01 1.936136054240068560e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.066992115511350647e-01 2.304923351659668285e+01 9.713838806663344094e-01 1.000000000000000000e+00
6.309962676533475978e-01 2.348591946398820696e+01 8.480629667237508107e-01 1.000000000000000000e+00
6.257813099202165219e-01 2.347090026011611741e+01 8.550177457968057837e-01 1.000000000000000000e+00
5.151291091314951220e-01 2.309083797068349497e+01 9.654926911323563621e-01 1.000000000000000000e+00
7.199876861963061536e-01 2.404053122745883897e+01 4.676961420113226464e-01 1.000000000000000000e+00
2.996445806892451547e-01 2.154743290381218301e+01 9.999995331825631828e-01 1.000000000000000000e+00
4.643381733399289946e-01 2.267920447022531505e+01 9.958741189026024676e-01 1.000000000000000000e+00
4.200858760940757719e-01 2.257862334421157513e+01 9.977637163191379610e-01 1.000000000000000000e+00
1.208577664816991692e+00 2.532546227625609703e+01 4.013588530443651901e-03 0.000000000000000000e+00
1.227442103854481381e+00 2.532856923853070796e+01 3.940353233923429843e-03 0.000000000000000000e+00
8.988278108296852142e-01 2.433734686382542023e+01 2.499351852027063003e-01 0.000000000000000000e+00
1.164916029405532516e+00 2.515145198559808293e+01 1.064212334022323486e-02 0.000000000000000000e+00
5.086318833385099492e-01 2.302189709867344192e+01 9.747795423775198476e-01 1.000000000000000000e+00
8.432306890259948506e-01 2.421112361558405013e+01 3.364222851190707964e-01 0.000000000000000000e+00
1.288412022755339947e+00 2.535710332794200994e+01 3.321735432325373990e-03 0.000000000000000000e+00
1.150808862706219404e+00 2.518485738523408202e+01 8.900906310056794571e-03 0.000000000000000000e+00
1.137208420650812624e+00 2.514534589835031042e+01 1.099062270797403554e-02 0.000000000000000000e+00
1.210169263757559843e+00 2.532448499170888212e+01 4.036875109768666044e-03 0.000000000000000000e+00
8.166466520434747522e-01 2.426145909664167277e+01 3.005155916933157645e-01 0.000000000000000000e+00
9.596591900194042513e-01 2.477760671804822934e+01 5.994762268929797189e-02 0.000000000000000000e+00
1.287544318560228884e+00 2.525880987923023469e+01 5.907539783526779761e-03 0.000000000000000000e+00
8.080805484495474644e-01 2.419009434811088965e+01 3.519026747523855136e-01 0.000000000000000000e+00
6.121398826292028250e-01 2.347367565012198298e+01 8.537489857671083371e-01 1.000000000000000000e+00
8.065122498296970477e-01 2.404824258906752732e+01 4.615676225684680056e-01 0.000000000000000000e+00
8.349474379932599888e-01 2.417209825008727364e+01 3.653492570741499468e-01 1.000000000000000000e+00
1.223006280940898360e+00 2.536356365221748987e+01 3.194419256842766664e-03 0.000000000000000000e+00
8.680498453507805579e-01 2.448835626419125688e+01 1.643557454817571317e-01 0.000000000000000000e+00
8.757292440261388311e-01 2.450008245378243288e+01 1.586153544186448272e-01 0.000000000000000000e+00
1.063411514798941582e+00 2.487677605063657893e+01 3.975364228340132200e-02 0.000000000000000000e+00
8.215418081193808231e-01 2.406667266142306616e+01 4.469601425848482856e-01 0.000000000000000000e+00
1.138722984269451732e+00 2.512606523301863959e+01 1.215701426756685306e-02 0.000000000000000000e+00
9.152419636894471022e-01 2.457645927792393437e+01 1.244719075006030518e-01 0.000000000000000000e+00
1.078161911981776022e+00 2.496549760380865024e+01 2.674182253687159769e-02 0.000000000000000000e+00
6.981088283170928666e-01 2.382267324596700320e+01 6.385754076045897509e-01 0.000000000000000000e+00
1.009924196561131193e+00 2.472362359269048326e+01 7.391385268264896724e-02 0.000000000000000000e+00
4.550736932254753064e-01 2.275063206031847329e+01 9.937681417440400455e-01 1.000000000000000000e+00
1.033544588904808048e+00 2.465110214770335872e+01 9.642327860682659013e-02 0.000000000000000000e+00
1.178456094594998227e+00 2.524493618214160051e+01 6.389448887904890066e-03 0.000000000000000000e+00
1.040732508042355953e+00 2.466086961218902829e+01 9.312750119104362678e-02 1.000000000000000000e+00
1.168392628033020131e+00 2.505005373919835066e+01 1.785969380989360297e-02 0.000000000000000000e+00
9.603526473157995014e-01 2.454907157414993790e+01 1.360709933029600194e-01 0.000000000000000000e+00
1.419631923677793228e-01 1.985112476637464951e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.293719506983665113e+00 2.560803210548584019e+01 6.498087503086745487e-04 0.000000000000000000e+00
7.829410240658993825e-01 2.422164358743452794e+01 3.287790155746598275e-01 0.000000000000000000e+00
8.919595029490778870e-02 1.868213153071281951e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.133020628918912642e+00 2.503919362445495267e+01 1.883685309680243475e-02 0.000000000000000000e+00
4.720302274056242808e-01 2.267823954627451499e+01 9.958975650878024721e-01 1.000000000000000000e+00
7.459167487990807643e-01 2.388747632314575498e+01 5.890287819799063795e-01 1.000000000000000000e+00
1.963588630855603867e-01 2.070588357582701633e+01 9.999999999777453574e-01 1.000000000000000000e+00
3.649198498055536977e-01 2.211756987653446771e+01 9.999166788708211406e-01 1.000000000000000000e+00
1.245012875439153177e+00 2.542721577384961762e+01 2.155696087631769810e-03 0.000000000000000000e+00
8.299060528310380214e-01 2.422494792661798613e+01 3.263927688842074848e-01 1.000000000000000000e+00
9.271340799464236060e-01 2.442147052689715991e+01 1.996307058453281602e-01 0.000000000000000000e+00
2.006691307474701702e-01 2.062291525574011786e+01 9.999999999928171901e-01 1.000000000000000000e+00
3.119024450800880199e-01 2.156660363916646261e+01 9.999994328806081079e-01 1.000000000000000000e+00
9.859030760438793894e-01 2.471552817312656458e+01 7.620703350741681037e-02 0.000000000000000000e+00
8.257542717041321811e-01 2.416360189005468939e+01 3.717568810023529347e-01 0.000000000000000000e+00
2.491210269086432394e-01 2.108452822778386349e+01 9.999999972442584761e-01 1.000000000000000000e+00
1.126640267506404225e+00 2.491237852051397184e+01 3.401885061324656095e-02 0.000000000000000000e+00
5.978285795206084163e-01 2.341202380163919727e+01 8.801930504568311608e-01 1.000000000000000000e+00
1.348997958012596587e-01 1.974396381470720030e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.221796426100264288e+00 2.515674857079183724e+01 1.034766086779666944e-02 0.000000000000000000e+00
2.881074717719034339e-03 1.103040414862114105e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.653783448226823882e-01 2.232104333478240576e+01 9.996073338359995342e-01 1.000000000000000000e+00
6.461580584333130872e-01 2.365744256741099605e+01 7.533642797027519933e-01 0.000000000000000000e+00
1.054737904089309009e+00 2.493280345065003800e+01 3.104819168536610344e-02 0.000000000000000000e+00
1.054390821735064598e+00 2.495690649729059629e+01 2.782202726311134092e-02 1.000000000000000000e+00
6.103775571317826554e-02 1.789156186874648213e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.261233657415667953e+00 2.534408723597320190e+01 3.592192374437393546e-03 0.000000000000000000e+00
6.253765400871715840e-01 2.352571827348413080e+01 8.285786568971804655e-01 1.000000000000000000e+00
6.858406395156686486e-01 2.366501915448026239e+01 7.485588942595325923e-01 1.000000000000000000e+00
5.118327206956854170e-01 2.296515213306943082e+01 9.807595767428569644e-01 0.000000000000000000e+00
5.333296347526532699e-01 2.281015679791900297e+01 9.913363115495923417e-01 1.000000000000000000e+00
1.243088784053873574e+00 2.530327412800200904e+01 4.572996775654694299e-03 0.000000000000000000e+00
1.062186527212708675e+00 2.475056134232530525e+01 6.666191624903419766e-02 0.000000000000000000e+00
5.989344940110272741e-01 2.333764347282855667e+01 9.073668291434635602e-01 1.000000000000000000e+00
1.230207631254541578e+00 2.499994295667769251e+01 2.275629229916188365e-02 0.000000000000000000e+00
5.029584193137575099e-01 2.287312502923242974e+01 9.878940482001463685e-01 1.000000000000000000e+00
2.569854823505042241e-01 2.114723625683755159e+01 9.999999942008330756e-01 1.000000000000000000e+00
1.027831774396228415e+00 2.501547837264865493e+01 2.112969131085905630e-02 0.000000000000000000e+00
3.272589641349268330e-01 2.193731626896865805e+01 9.999814928352935839e-01 1.000000000000000000e+00
4.111798233888190879e-01 2.253522787805558991e+01 9.983027025831517909e-01 1.000000000000000000e+00
1.620135787300336361e-01 2.010420636793196181e+01 9.999999999999966693e-01 1.000000000000000000e+00
1.162739064118031962e+00 2.501672070438888085e+01 2.100397369642121453e-02 0.000000000000000000e+00
1.122596805714532575e+00 2.513966389395169543e+01 1.132379369150064014e-02 0.000000000000000000e+00
1.286945686768850905e+00 2.541988498898239612e+01 2.257303732849766983e-03 0.000000000000000000e+00
1.081402765473135297e+00 2.496128218720452097e+01 2.726739086305196569e-02 0.000000000000000000e+00
4.137725306085544563e-01 2.233663879522591600e+01 9.995606306832416355e-01 1.000000000000000000e+00
3.528275939317919718e-01 2.205050978992138511e+01 9.999517007076726971e-01 1.000000000000000000e+00
7.783321031543681823e-01 2.400234284179120436e+01 4.981306895467118023e-01 1.000000000000000000e+00
1.063311947718330153e+00 2.492560705217922035e+01 3.206937872567020009e-02 0.000000000000000000e+00
9.788199391902669966e-01 2.460157212329295007e+01 1.144602528045554624e-01 0.000000000000000000e+00
3.282529244011154201e-01 2.178461689329732209e+01 9.999953050576494418e-01 1.000000000000000000e+00
1.201544237106574986e+00 2.518814624222514453e+01 8.743797401100133343e-03 0.000000000000000000e+00
1.287907322519563635e+00 2.543268414463720717e+01 2.082622523602229402e-03 0.000000000000000000e+00
4.861986621002913900e-01 2.274688663403243183e+01 9.938986328832860595e-01 1.000000000000000000e+00
9.695228979669252567e-01 2.476400169018367592e+01 6.325584933442175706e-02 0.000000000000000000e+00
1.083902316696029544e+00 2.489094605621904677e+01 3.738341352164751413e-02 0.000000000000000000e+00
1.135762703056937717e+00 2.504941481139946191e+01 1.791596126122995195e-02 0.000000000000000000e+00
1.104887919843300370e+00 2.500018067934317756e+01 2.273062889231702854e-02 0.000000000000000000e+00
1.047463330965825445e+00 2.498876198499109336e+01 2.399121690156845108e-02 0.000000000000000000e+00
8.737649602126715820e-01 2.439684238863812737e+01 2.136894822420555284e-01 0.000000000000000000e+00
1.080150256363136219e+00 2.479620128673584745e+01 5.564713918689771777e-02 0.000000000000000000e+00
1.261949325196993765e+00 2.520495004882335266e+01 7.978444625566190329e-03 0.000000000000000000e+00
1.225580701060076105e+00 2.538590913859054865e+01 2.787207338477274733e-03 0.000000000000000000e+00
1.249836511107306869e+00 2.531558584961539182e+01 4.254551731875511229e-03 0.000000000000000000e+00
1.084285274124199283e+00 2.494083843169867620e+01 2.993995148799602143e-02 0.000000000000000000e+00
4.686675716553345694e-02 1.727147314516680510e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.290660886593516743e+00 2.540338847426721358e+01 2.501993869749597095e-03 0.000000000000000000e+00
6.920839348342904263e-01 2.372040166850215925e+01 7.119862448427105583e-01 0.000000000000000000e+00
1.085046709252789121e+00 2.513482548428203245e+01 1.161438426990083102e-02 0.000000000000000000e+00
1.134131816751383415e+00 2.510996844499160829e+01 1.321152595944773828e-02 0.000000000000000000e+00
5.074999986218242665e-01 2.305472877431282797e+01 9.706572756843729888e-01 1.000000000000000000e+00
6.068567622586655830e-01 2.337739267524306541e+01 8.934735704573466553e-01 1.000000000000000000e+00
2.770291978972725389e-01 2.144952174247656274e+01 9.999998310293961579e-01 1.000000000000000000e+00
1.163451383563995911e-01 1.939256326984736489e+01 1.000000000000000000e+00 1.000000000000000000e+00
9.638726233557586287e-01 2.481271684822803536e+01 5.203509042525641948e-02 0.000000000000000000e+00
1.031404205732169288e+00 2.488996764241111848e+01 3.754327615259634571e-02 0.000000000000000000e+00
1.517846029862039980e-01 2.017540917257645461e+01 9.999999999999898970e-01 1.000000000000000000e+00
3.135343467591278355e-01 2.171933327897986743e+01 9.999974585106258251e-01 1.000000000000000000e+00
4.688714273205327743e-01 2.285615014774628051e+01 9.889224925350462714e-01 1.000000000000000000e+00
1.069095499562971785e+00 2.504569044175000414e+01 1.824696721655818740e-02 0.000000000000000000e+00
7.213463074295927147e-01 2.389949896738999513e+01 5.796515203933751970e-01 0.000000000000000000e+00
4.965986943350895189e-01 2.280693303495076663e+01 9.914867254602292013e-01 1.000000000000000000e+00
8.161901338281745133e-01 2.427604420175439515e+01 2.904438933254008814e-01 0.000000000000000000e+00
7.830979655941052719e-01 2.418235144722298458e+01 3.576665988818973352e-01 0.000000000000000000e+00
1.102675136239850140e+00 2.496005820863936009e+01 2.742159801049797938e-02 0.000000000000000000e+00
1.347657022535293514e-01 1.971546738371374730e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.598501224635784368e-01 2.002302648913346772e+01 9.999999999999991118e-01 1.000000000000000000e+00
3.337428251441834082e-01 2.174263769737899210e+01 9.999968300450925440e-01 1.000000000000000000e+00
8.289168109210414137e-01 2.418231513059087945e+01 3.576937113476156282e-01 1.000000000000000000e+00
4.559801808471712903e-01 2.274202313013617172e+01 9.940644618440612756e-01 1.000000000000000000e+00
1.051752795192559820e-01 1.915149332158286555e+01 1.000000000000000000e+00 1.000000000000000000e+00
9.079804095583958734e-01 2.461129004692837086e+01 1.107441677222081866e-01 0.000000000000000000e+00
2.190029332976139997e-01 2.080524728855696637e+01 9.999999999167884512e-01 1.000000000000000000e+00
1.280797609529735759e+00 2.554840668259328851e+01 9.780649432688810329e-04 0.000000000000000000e+00
4.808912151346442787e-01 2.284136468475162118e+01 9.897555029385597392e-01 1.000000000000000000e+00
7.352283890761419638e-01 2.397861861921897741e+01 5.170546756059910543e-01 1.000000000000000000e+00
9.256104763396726387e-01 2.444095189364530185e+01 1.889144194169513624e-01 0.000000000000000000e+00
1.202457840281976331e+00 2.522135789239806414e+01 7.288606096527023778e-03 0.000000000000000000e+00
9.612433717677264511e-01 2.471740903445718018e+01 7.566947379137711760e-02 1.000000000000000000e+00
7.959281592105775793e-01 2.421837121729357278e+01 3.311490754770216594e-01 1.000000000000000000e+00
1.197737700760592716e-03 8.965759208879230613e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.436957478898182039e-02 1.466035770554817397e+01 1.000000000000000000e+00 1.000000000000000000e+00
8.748526570331152108e-01 2.418527003060484049e+01 3.554900664139297728e-01 1.000000000000000000e+00
1.091740167369179115e+00 2.503165206055424363e+01 1.954187138697639770e-02 0.000000000000000000e+00
1.283476876525742050e+00 2.526624800946031257e+01 5.662682792539365344e-03 0.000000000000000000e+00
1.199734857765323071e+00 2.539830932996041568e+01 2.582022214958480926e-03 0.000000000000000000e+00
6.923396312876488601e-01 2.391407259856579870e+01 5.682241600382208491e-01 1.000000000000000000e+00
1.246129902459942596e+00 2.548840495587004895e+01 1.456322690423820457e-03 0.000000000000000000e+00
6.441449972563890736e-01 2.353389471268195976e+01 8.243861442115811844e-01 1.000000000000000000e+00
1.176867041839127381e+00 2.526736821700210811e+01 5.626597930563263274e-03 0.000000000000000000e+00
1.291452119880943439e+00 2.561491703511372009e+01 6.193104053619053698e-04 0.000000000000000000e+00
1.040872696307068246e+00 2.471801700505381660e+01 7.549633192847686469e-02 1.000000000000000000e+00
7.332272280247602581e-01 2.385477430417707723e+01 6.142645337739590650e-01 0.000000000000000000e+00
1.125157925526114155e+00 2.505409772003621072e+01 1.750704377969401759e-02 0.000000000000000000e+00
8.665989620931078274e-01 2.433044857041159759e+01 2.543391398988877339e-01 0.000000000000000000e+00
8.265520868499058871e-01 2.415816103366324086e+01 3.758790315641074020e-01 0.000000000000000000e+00
9.475422481788355888e-01 2.463443567138682155e+01 1.022434773551650355e-01 0.000000000000000000e+00
1.197602282739021806e+00 2.516226185705972185e+01 1.004872104658056584e-02 0.000000000000000000e+00
9.617857895625909759e-01 2.469492515106759001e+01 8.228716978908579005e-02 0.000000000000000000e+00
7.411993449125786615e-01 2.405072543747958136e+01 4.595962761918895301e-01 1.000000000000000000e+00
9.727392761389908049e-01 2.474192444637728983e+01 6.892450641125189015e-02 0.000000000000000000e+00
1.283979592221891508e+00 2.534015954779007274e+01 3.677600435371441642e-03 0.000000000000000000e+00
1.237059470234518788e+00 2.536173351700904988e+01 3.230033121989548013e-03 0.000000000000000000e+00
6.760272102996811583e-02 1.808528605508986686e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.089701051397149900e-01 2.254038265428305721e+01 9.982455403054835141e-01 1.000000000000000000e+00
8.705010004292386139e-01 2.436461525694081942e+01 2.329303343915751778e-01 0.000000000000000000e+00
4.768687760845833346e-01 2.276632165676148034e+01 9.931942652206722233e-01 1.000000000000000000e+00
8.691043995705562963e-01 2.440193981285289127e+01 2.107332489148258103e-01 0.000000000000000000e+00
7.728546681018926279e-01 2.397404983819226132e+01 5.206959417914075461e-01 0.000000000000000000e+00
7.210489548200444965e-01 2.384427879451809318e+01 6.222678416956493042e-01 1.000000000000000000e+00
7.759657658286740478e-01 2.408759351842586582e+01 4.304663349552694807e-01 0.000000000000000000e+00
4.466375498618466722e-01 2.257444028808836123e+01 9.978217198227189444e-01 1.000000000000000000e+00
1.296606932902291121e+00 2.541917622694442969e+01 2.267353955457281599e-03 0.000000000000000000e+00
9.946164977341307445e-01 2.465165974571389640e+01 9.623285469542763870e-02 0.000000000000000000e+00
1.257646080181280990e+00 2.529083208562182961e+01 4.916260651223996157e-03 0.000000000000000000e+00
7.157678595835652580e-01 2.379449808823486379e+01 6.594651344731582432e-01 1.000000000000000000e+00
1.103100143240395070e+00 2.509799273964155830e+01 1.404649136596462615e-02 0.000000000000000000e+00
8.005328044626951467e-01 2.408598863481271124e+01 4.317276994758531550e-01 1.000000000000000000e+00
8.205122476333919224e-01 2.426826408698785542e+01 2.957967848182865289e-01 0.000000000000000000e+00
3.373186799500762501e-01 2.180425834593540202e+01 9.999943710010125164e-01 1.000000000000000000e+00
